INST CODE,INSTITUTE NAME,PLACE,DIST,COED,COLLEGE TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
ELEN,"ELLENKI COLLGE OF ENGG AND
TECHNOLOGY",PATANCHERU,SRD,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",64087.0,64087,64087.0,104449,89965.0,104979,64087.0,64087,83371.0,83371,117621.0,117621,64087.0,64087,64087.0,64087,64087.0,64087,65000,JNTUH
ELEN,"ELLENKI COLLGE OF ENGG AND
TECHNOLOGY",PATANCHERU,SRD,COED,PVT,2001,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",84975.0,84975,84975.0,84975,84975.0,84975,84975.0,84975,105567.0,105567,101609.0,101609,84975.0,117071,84975.0,84975,84975.0,90045,65000,JNTUH
ELEN,"ELLENKI COLLGE OF ENGG AND
TECHNOLOGY",PATANCHERU,SRD,COED,PVT,2001,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",119357.0,119357,119357.0,119357,119357.0,119357,119357.0,119357,119357.0,119357,119357.0,119357,119357.0,119357,119357.0,119357,119357.0,119357,65000,JNTUH
ELEN,"ELLENKI COLLGE OF ENGG AND
TECHNOLOGY",PATANCHERU,SRD,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,118764.0,118764,118764.0,118764,118764.0,118764,118764.0,118764,118764.0,118764,118764.0,118764,118764.0,118764,118764.0,118764,118764.0,118764,65000,JNTUH
GATE,"GATE INSTITUTE OF
TECHNOLOGYAND SCIENCES",KODAD,SRP,COED,PVT,2008,AID,"ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",32653.0,32653,32653.0,32653,32653.0,32653,32653.0,32653,32653.0,32653,32653.0,32653,75692.0,75692,32653.0,32653,32653.0,32653,75000,JNTUH
GATE,"GATE INSTITUTE OF
TECHNOLOGYAND SCIENCES",KODAD,SRP,COED,PVT,2008,CIV,CIVIL ENGINEERING,62570.0,91852,62570.0,91852,62570.0,91852,62570.0,91852,62570.0,91852,62570.0,91852,62570.0,96146,62570.0,91852,62570.0,91852,75000,JNTUH
GATE,"GATE INSTITUTE OF
TECHNOLOGYAND SCIENCES",KODAD,SRP,COED,PVT,2008,CSE,"COMPUTER SCIENCE AND
ENGINEERING",63792.0,106485,100063.0,106485,63792.0,106485,63792.0,106485,111878.0,111878,63792.0,106485,118503.0,118503,117890.0,117890,63792.0,106485,75000,JNTUH
GATE,"GATE INSTITUTE OF
TECHNOLOGYAND SCIENCES",KODAD,SRP,COED,PVT,2008,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",116012.0,116012,116012.0,116012,116012.0,116012,116012.0,116012,116012.0,116012,116012.0,116012,116012.0,116012,116012.0,116012,116012.0,116012,75000,JNTUH
GATE,"GATE INSTITUTE OF
TECHNOLOGYAND SCIENCES",KODAD,SRP,COED,PVT,2008,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",68926.0,115564,68926.0,115564,68926.0,115564,68926.0,115564,68926.0,115564,68926.0,115564,116270.0,116270,118890.0,118890,68926.0,115564,75000,JNTUH
GATE,"GATE INSTITUTE OF
TECHNOLOGYAND SCIENCES",KODAD,SRP,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,118145.0,118145,118145.0,118145,118145.0,118145,118145.0,118145,118145.0,118145,118145.0,118145,118145.0,118145,118145.0,118145,118145.0,118145,75000,JNTUH
GBCP,GLOBAL COLLEGE OF PHARMACY,CHILKUR,RR,COED,PVT,2007,PHM,B. PHARMACY (M.P.C. STREAM),73768.0,73768,73768.0,73768,73768.0,73768,73768.0,73768,73768.0,73768,73768.0,73768,73768.0,73768,73768.0,73768,73768.0,73768,55000,JNTUH
GCPK,GEETHANJALI COLL OF PHARM,KEESARA,MDL,COED,PVT,2007,PHM,B. PHARMACY (M.P.C. STREAM),93857.0,93857,93857.0,93857,93857.0,93857,93857.0,93857,93857.0,93857,93857.0,93857,93857.0,93857,93857.0,93857,93857.0,93857,70000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG
AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CIV,CIVIL ENGINEERING,54409.0,54409,54409.0,54409,119528.0,119528,54409.0,54409,54409.0,54409,96840.0,96840,121290.0,121290,121207.0,121207,54409.0,54409,102000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG
AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSC,"COMPUTER SCIENCE AND
ENGINEERING (CYBER SECURITY)",24482.0,25220,56232.0,56232,39205.0,55115,24482.0,25220,45124.0,45124,67844.0,67844,75120.0,109147,54666.0,114410,31993.0,32785,102000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG
AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",20396.0,21869,42042.0,53705,34504.0,45983,20396.0,21869,28511.0,30485,69154.0,69154,75357.0,82990,51508.0,119897,23802.0,29252,102000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG
AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSE,"COMPUTER SCIENCE AND
ENGINEERING",15702.0,20261,38663.0,38872,25681.0,39062,45763.0,48599,24622.0,30422,48769.0,48769,62582.0,69469,34540.0,96671,20294.0,22761,102000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG
AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",25427.0,28512,69272.0,69272,34459.0,42433,86815.0,86815,37169.0,40558,39046.0,109987,91932.0,120206,64030.0,96290,30147.0,30966,102000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG
AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSO,"COMPUTER SCIENCE AND
ENGINEERING (IOT)",24810.0,31319,76367.0,85826,56435.0,56435,24810.0,31319,56394.0,62493,94419.0,94419,107039.0,107039,118918.0,120732,36212.0,40598,102000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG
AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",44900.0,44900,109991.0,109991,94707.0,94707,70676.0,70676,70045.0,97665,110471.0,110471,119384.0,120621,94773.0,121044,44900.0,44900,102000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG
AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",51534.0,72202,61171.0,110100,74031.0,108154,51534.0,72202,61708.0,80643,51534.0,72202,119114.0,121442,115325.0,115325,51534.0,72202,102000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG
AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,24572.0,26213,48609.0,48609,46347.0,56397,53148.0,53148,42324.0,44844,50136.0,79744,93120.0,119277,67502.0,84280,29924.0,29924,102000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG
AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,119556.0,119556,119556.0,119556,119556.0,119556,119556.0,119556,119556.0,119556,119556.0,119556,119556.0,119556,119556.0,119556,119556.0,119556,102000,JNTUH
GJCP,"GYANA JYOTHI COLLEGE OF
PHARMACY",UPPAL,MDL,COED,PVT,2007,PHM,B. PHARMACY (M.P.C. STREAM),87633.0,87633,87633.0,87633,87633.0,87633,87633.0,87633,87633.0,87633,87633.0,87633,87633.0,87633,87633.0,87633,87633.0,87633,55000,JNTUH
GLND,"GLAND INST OF PHARACEUTICAL
SCIENCES",KOTHAPET,MED,COED,PVT,2009,PHM,B. PHARMACY (M.P.C. STREAM),98007.0,98007,98007.0,98007,98007.0,98007,98007.0,98007,98007.0,98007,98007.0,98007,98007.0,98007,98007.0,98007,98007.0,98007,50000,JNTUH
GLOB,"GLOBAL INST OF ENGINEERING
AND TECHNOLOGY",CHILKUR,RR,COED,PVT,2006,CIV,CIVIL ENGINEERING,118782.0,118782,118782.0,118782,118782.0,118782,118782.0,118782,118782.0,118782,118782.0,118782,118782.0,118782,118782.0,118782,118782.0,118782,50000,JNTUH
GLOB,"GLOBAL INST OF ENGINEERING
AND TECHNOLOGY",CHILKUR,RR,COED,PVT,2006,CSE,"COMPUTER SCIENCE AND
ENGINEERING",36169.0,36169,114980.0,114980,77251.0,106865,36169.0,36169,86382.0,86382,70631.0,81860,116680.0,117826,104191.0,115857,90607.0,90607,50000,JNTUH
GLOB,"GLOBAL INST OF ENGINEERING
AND TECHNOLOGY",CHILKUR,RR,COED,PVT,2006,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",42832.0,98757,97361.0,98757,42832.0,105215,42832.0,98757,104605.0,104605,109523.0,109523,85009.0,98757,42832.0,98757,42832.0,98757,50000,JNTUH
GLOB,"GLOBAL INST OF ENGINEERING
AND TECHNOLOGY",CHILKUR,RR,COED,PVT,2006,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",25091.0,25091,111302.0,111302,71775.0,71775,25091.0,25091,25091.0,25091,113379.0,113379,54221.0,54221,25091.0,25091,25091.0,25091,50000,JNTUH
GLWC,"GOKARAJU LAILAVATHI WOMENS
ENGINEERING COLLEGE",BACHUPALLY,MDL,GIRLS,PVT,2021,CSE,"COMPUTER SCIENCE AND
ENGINEERING",,16156,,50412,,27002,,46988,,26814,,68816,,99339,,115573,,19271,35000,OU
GLWC,"GOKARAJU LAILAVATHI WOMENS
ENGINEERING COLLEGE",BACHUPALLY,MDL,GIRLS,PVT,2021,INF,INFORMATION TECHNOLOGY,,20613,,98587,,42572,,39657,,39324,,93184,,118886,,117652,,23053,35000,OU
GNIT,"GURUNANAK INST OF
TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,1999,AID,"ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",20274.0,27005,34002.0,56332,41449.0,41907,49511.0,49511,33864.0,40226,47359.0,54183,75968.0,121063,52433.0,53319,24247.0,27005,94000,JNTUH
GNIT,"GURUNANAK INST OF
TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,1999,CIV,CIVIL ENGINEERING,47729.0,67588,102379.0,115915,87887.0,117187,47729.0,67588,104138.0,104138,115185.0,117275,120065.0,120065,92224.0,102764,47729.0,67588,94000,JNTUH
GNIT,"GURUNANAK INST OF
TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,1999,CSC,"COMPUTER SCIENCE AND
ENGINEERING (CYBER SECURITY)",17812.0,17812,28263.0,46263,30568.0,48714,31496.0,31496,30215.0,30899,50575.0,50575,62446.0,75960,40787.0,119564,20922.0,22701,94000,JNTUH
GNIT,"GURUNANAK INST OF
TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,1999,CSE,"COMPUTER SCIENCE AND
ENGINEERING",14288.0,15797,29611.0,46213,21074.0,24035,14288.0,48268,22247.0,27180,23975.0,54570,49976.0,56005,35215.0,37619,16211.0,16211,94000,JNTUH
GNIT,"GURUNANAK INST OF
TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,1999,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",16954.0,17757,27365.0,37319,25751.0,33787,35760.0,35760,23609.0,23609,28475.0,28475,51886.0,88265,36209.0,38348,19121.0,19121,94000,JNTUH
GNIT,"GURUNANAK INST OF
TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,1999,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",27570.0,27570,65713.0,92863,67976.0,68652,27570.0,27570,52700.0,69997,60395.0,96152,81950.0,81950,52818.0,117317,32859.0,42101,94000,JNTUH
GNIT,"GURUNANAK INST OF
TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,1999,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",121445.0,121445,121445.0,121445,121445.0,121445,121445.0,121445,121445.0,121445,121445.0,121445,121445.0,121445,121445.0,121445,121445.0,121445,94000,JNTUH
GNIT,"GURUNANAK INST OF
TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,18707.0,19975,52095.0,52095,31668.0,42004,18707.0,19975,30172.0,30671,50885.0,89482,67671.0,85684,43440.0,43440,22577.0,23458,94000,JNTUH
GNIT,"GURUNANAK INST OF
TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,119913.0,119913,119913.0,119913,119913.0,119913,119913.0,119913,119913.0,119913,119913.0,119913,119913.0,119913,119913.0,119913,119913.0,119913,94000,JNTUH
GNPT,"GANAPATHI ENGINEERING
COLLGE",WARANGAL,WGL,COED,PVT,2005,CSC,"COMPUTER SCIENCE AND
ENGINEERING (CYBER SECURITY)",110217.0,110217,110217.0,110217,110217.0,110217,110217.0,110217,110217.0,110217,110217.0,110217,110217.0,110217,110217.0,110217,110217.0,110217,45000,JNTUH
GNPT,"GANAPATHI ENGINEERING
COLLGE",WARANGAL,WGL,COED,PVT,2005,CSE,"COMPUTER SCIENCE AND
ENGINEERING",56793.0,56793,92228.0,92228,96734.0,104003,56793.0,56793,101965.0,101965,56793.0,71328,56793.0,119750,118468.0,118468,56793.0,56793,45000,JNTUH
GNPT,"GANAPATHI ENGINEERING
COLLGE",WARANGAL,WGL,COED,PVT,2005,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",108917.0,108917,108917.0,108917,108917.0,108917,108917.0,108917,108917.0,108917,108917.0,108917,108917.0,108917,108917.0,108917,108917.0,108917,45000,JNTUH
GNPT,"GANAPATHI ENGINEERING
COLLGE",WARANGAL,WGL,COED,PVT,2005,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",83369.0,83369,83369.0,83369,83369.0,83369,83369.0,83369,89144.0,89144,83369.0,83369,83369.0,83369,106813.0,120561,83369.0,83369,45000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF
TECHNOLOGY AND SCI",SHAIKPET,HYD,GIRLS,PVT,1997,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",,5751,,14286,,8650,,5751,,10197,,20724,,31677,,31440,,6266,122000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF
TECHNOLOGY AND SCI",SHAIKPET,HYD,GIRLS,PVT,1997,CSE,"COMPUTER SCIENCE AND
ENGINEERING",,3998,,11987,,6516,,19181,,6258,,10212,,18565,,15245,,4290,122000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF
TECHNOLOGY AND SCI",SHAIKPET,HYD,GIRLS,PVT,1997,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",,4749,,11822,,7021,,17663,,9395,,4749,,32163,,22741,,4973,122000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF
TECHNOLOGY AND SCI",SHAIKPET,HYD,GIRLS,PVT,1997,CST,"COMPUTER SCIENCE AND
TECHNOLOGY",,8137,,22791,,13965,,8137,,11228,,24929,,45860,,46212,,8137,122000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF
TECHNOLOGY AND SCI",SHAIKPET,HYD,GIRLS,PVT,1997,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",,11931,,26852,,19845,,52002,,17481,,41501,,54279,,46871,,13403,122000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF
TECHNOLOGY AND SCI",SHAIKPET,HYD,GIRLS,PVT,1997,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",,23129,,75744,,70838,,35906,,79650,,78579,,91275,,44171,,38723,122000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF
TECHNOLOGY AND SCI",SHAIKPET,HYD,GIRLS,PVT,1997,ETM,ELECTRONICS AND TELEMATICS,,45908,,87140,,82575,,46405,,103219,,72807,,116847,,85547,,47557,122000,JNTUH
GNTW,"G NARAYNAMMA INSTITUTE OF
TECHNOLOGY AND SCI",SHAIKPET,HYD,GIRLS,PVT,1997,INF,INFORMATION TECHNOLOGY,,7875,,22295,,12595,,7875,,11548,,21308,,38861,,44125,,8128,122000,JNTUH
GPRP,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,COED,PVT,1995,PHD,PHARM - D (M.P.C. STREAM),106296.0,106296,106296.0,106296,106296.0,106296,106296.0,106296,106296.0,106296,106296.0,106296,106296.0,106296,120552.0,120552,106296.0,106296,68000,OU
GPRP,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,COED,PVT,1995,PHM,B. PHARMACY (M.P.C. STREAM),98775.0,100793,98775.0,100793,98775.0,100793,98775.0,100793,98775.0,100793,98775.0,100793,98775.0,100793,98775.0,100793,98775.0,100793,90000,OU
GRCP,"GOKARAJU RANGARAJU COLLEGE
OF PHARMACY",BACHUPALLI,MDL,COED,PVT,2003,PHM,B. PHARMACY (M.P.C. STREAM),97293.0,97293,97293.0,97293,97293.0,97293,97293.0,97293,97293.0,97293,97293.0,97293,119898.0,119898,97293.0,97293,97293.0,97293,65000,OU
GRRR,"GOKARAJU RANGARAJU
INSTITUTE OF ENGG AND TECH",MIYAPUR,MDL,COED,PVT,1997,CIV,CIVIL ENGINEERING,117636.0,117636,117636.0,117636,117636.0,117636,117636.0,117636,117636.0,117636,117636.0,117636,117636.0,117636,117636.0,117636,117636.0,117636,122000,JNTUH
GRRR,"GOKARAJU RANGARAJU
INSTITUTE OF ENGG AND TECH",MIYAPUR,MDL,COED,PVT,1997,CSB,"COMPUTER SCIENCE AND
BUSINESS SYSTEM",7022.0,7028,14600.0,22508,12029.0,12029,7022.0,7028,9235.0,15351,7022.0,28983,36174.0,47445,28891.0,34487,7255.0,7255,122000,JNTUH
GRRR,"GOKARAJU RANGARAJU
INSTITUTE OF ENGG AND TECH",MIYAPUR,MDL,COED,PVT,1997,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",5606.0,5819,13916.0,13916,9100.0,10273,5606.0,5819,8521.0,10631,16372.0,16372,25351.0,25351,26087.0,26087,5966.0,6246,122000,JNTUH
GRRR,"GOKARAJU RANGARAJU
INSTITUTE OF ENGG AND TECH",MIYAPUR,MDL,COED,PVT,1997,CSE,"COMPUTER SCIENCE AND
ENGINEERING",4991.0,5111,12331.0,12543,7220.0,8199,8560.0,21545,7391.0,8697,13447.0,19643,16640.0,20239,15279.0,17284,5602.0,5602,122000,JNTUH
GRRR,"GOKARAJU RANGARAJU
INSTITUTE OF ENGG AND TECH",MIYAPUR,MDL,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",5321.0,5397,13174.0,13174,8752.0,9529,13701.0,13701,8084.0,11680,15918.0,15918,26222.0,35569,20019.0,30439,5741.0,6847,122000,JNTUH
GRRR,"GOKARAJU RANGARAJU
INSTITUTE OF ENGG AND TECH",MIYAPUR,MDL,COED,PVT,1997,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",9592.0,12529,24911.0,28493,19588.0,20453,9592.0,88002,20015.0,20015,24239.0,36321,40220.0,45492,32832.0,44909,11560.0,14170,122000,JNTUH
GRRR,"GOKARAJU RANGARAJU
INSTITUTE OF ENGG AND TECH",MIYAPUR,MDL,COED,PVT,1997,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",89883.0,89883,89883.0,89883,89883.0,89883,89883.0,89883,89883.0,89883,89883.0,89883,89883.0,89883,89883.0,89883,89883.0,89883,122000,JNTUH
GRRR,"GOKARAJU RANGARAJU
INSTITUTE OF ENGG AND TECH",MIYAPUR,MDL,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,7412.0,8537,20769.0,20769,13471.0,13553,36226.0,36226,11397.0,13845,18044.0,18044,30927.0,35217,27388.0,38229,8365.0,8691,122000,JNTUH
GRRR,"GOKARAJU RANGARAJU
INSTITUTE OF ENGG AND TECH",MIYAPUR,MDL,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,37912.0,37912,109796.0,114205,96881.0,96881,37912.0,37912,68933.0,80329,37912.0,64323,114199.0,118957,87041.0,87041,79260.0,102888,122000,JNTUH
GURU,"GURU NANAK INSTITUTIONS
TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,AID,"ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",31097.0,31097,89733.0,89733,50390.0,50390,31097.0,111445,47416.0,76600,45013.0,45013,97459.0,97459,60354.0,116189,33761.0,97450,107000,JNTUH
GURU,"GURU NANAK INSTITUTIONS
TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,58007.0,58007,120607.0,120607,121155.0,121155,59804.0,59804,94317.0,94317,58007.0,58007,121187.0,121187,118474.0,120092,58007.0,58007,107000,JNTUH
GURU,"GURU NANAK INSTITUTIONS
TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSC,"COMPUTER SCIENCE AND
ENGINEERING (CYBER SECURITY)",10363.0,22152,41299.0,65683,35649.0,46587,10363.0,22152,34290.0,41205,59489.0,65533,65511.0,78560,48728.0,48728,27200.0,27200,107000,JNTUH
GURU,"GURU NANAK INSTITUTIONS
TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",21774.0,21774,40312.0,46959,34608.0,44632,21774.0,82051,33936.0,34860,38103.0,38103,55930.0,66537,48025.0,76334,27085.0,27085,107000,JNTUH
GURU,"GURU NANAK INSTITUTIONS
TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSE,"COMPUTER SCIENCE AND
ENGINEERING",17328.0,20370,33380.0,44355,30722.0,34584,54094.0,54094,28182.0,31259,35943.0,87344,49366.0,63219,33286.0,46226,20268.0,21012,107000,JNTUH
GURU,"GURU NANAK INSTITUTIONS
TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",19739.0,19739,25781.0,25781,33254.0,35158,39278.0,39278,33010.0,33010,38146.0,38146,63395.0,79905,35593.0,74857,21812.0,21812,107000,JNTUH
GURU,"GURU NANAK INSTITUTIONS
TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSO,"COMPUTER SCIENCE AND
ENGINEERING (IOT)",29696.0,29696,92555.0,104858,75766.0,75766,29696.0,29696,40011.0,42230,74117.0,74117,115648.0,116761,60336.0,116421,32314.0,33130,107000,JNTUH
GURU,"GURU NANAK INSTITUTIONS
TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",32348.0,43433,93151.0,109049,68805.0,87365,64631.0,99497,63454.0,105156,99324.0,99324,115007.0,120343,66258.0,95566,50896.0,62372,107000,JNTUH
GURU,"GURU NANAK INSTITUTIONS
TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",21159.0,21159,111960.0,111960,121278.0,121278,21159.0,21159,100347.0,100347,21159.0,103469,121223.0,121223,120213.0,120213,102360.0,102360,107000,JNTUH
GURU,"GURU NANAK INSTITUTIONS
TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,18249.0,22129,48700.0,66048,41441.0,41441,18249.0,42537,33569.0,38451,48968.0,89125,68577.0,70331,47100.0,47100,24989.0,29353,107000,JNTUH
GURU,"GURU NANAK INSTITUTIONS
TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,50158.0,107129,117058.0,117058,50158.0,107129,50158.0,107129,115239.0,115239,50158.0,107129,121176.0,121176,116518.0,116577,75531.0,107129,107000,JNTUH
GURU,"GURU NANAK INSTITUTIONS
TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,PHD,PHARM - D (M.P.C. STREAM),76238.0,76238,76238.0,76238,76238.0,76238,76238.0,76238,76238.0,76238,76238.0,76238,76238.0,76238,76238.0,76238,76238.0,76238,115000,JNTUH
GURU,"GURU NANAK INSTITUTIONS
TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,PHM,B. PHARMACY (M.P.C. STREAM),108802.0,108802,108802.0,108802,108802.0,108802,108802.0,108802,108802.0,108802,108802.0,108802,108802.0,108802,108802.0,108802,108802.0,108802,83000,JNTUH
HITM,"HYDERABAD INST OF
TECHNOLOGY AND MGMT
(AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2001,CSC,"COMPUTER SCIENCE AND
ENGINEERING (CYBER SECURITY)",43365.0,43365,43365.0,43365,64653.0,75801,43365.0,64337,54188.0,63360,91344.0,104957,105591.0,106102,118625.0,119481,49772.0,49772,82000,JNTUH
HITM,"HYDERABAD INST OF
TECHNOLOGY AND MGMT
(AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2001,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",32884.0,48484,93887.0,95780,55223.0,68260,76093.0,76093,50949.0,50949,73416.0,73416,111919.0,117555,83467.0,83467,43685.0,53729,82000,JNTUH
HITM,"HYDERABAD INST OF
TECHNOLOGY AND MGMT
(AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2001,CSE,"COMPUTER SCIENCE AND
ENGINEERING",27202.0,27202,65938.0,67142,43822.0,49207,27202.0,27202,48311.0,51307,53461.0,53461,82455.0,83423,52214.0,53558,34058.0,34058,82000,JNTUH
HITM,"HYDERABAD INST OF
TECHNOLOGY AND MGMT
(AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",35299.0,39168,85476.0,113387,53514.0,87306,35299.0,39168,51588.0,57571,50684.0,50684,116082.0,120040,60791.0,116769,35299.0,41506,82000,JNTUH
HITM,"HYDERABAD INST OF
TECHNOLOGY AND MGMT
(AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2001,CSO,"COMPUTER SCIENCE AND
ENGINEERING (IOT)",42063.0,45090,103362.0,104826,85619.0,105108,91018.0,91018,75489.0,104966,42063.0,90172,120105.0,120105,62654.0,64252,58752.0,58752,82000,JNTUH
